userA	userB	score
jeremienuel	jeanpierregesbert	4
alainmarois	marcmezzarobba	4
pascalweil	leclercarmelle	3
francoisrevol	cedricolivierturrin	3
javellejeanpierre	hugogimbert	3
yadlajoie	cecileadamolle	5
fredericherbreteau	yannbonnet	4
apincetre	valerielarroque	3
cavetdominique	philippeschnoebelen	3
rmathis	thomaslamarche	5
manuelclergue	giselemaxit	4
fredericdanielluclehobey	alexiskauffmann	3
2	favreguillaume	4
franckinfodocbib1	hugogimbert	3
claudeloverdo	jeanchristophepeyssard	3
arnaudferraris	gambazza	4
maxb	vivienripoll	7
stephaniegroudiev	mariehelenedacos	5
legendre	vincentreverdy	5
horatiucirstea	valeriehurtevent1	4
benjaminprevost	pierrickgaudry	3
maxb	catherinelandry	4
patricebellot1	courtoischantal	3
guillaumecabanac	nicolasrs	4
marcchardin	odilebenassy2	4
baratault	williamtriggs	7
frederiquelangue	gambazza	3
philippedeso	jeanfrancoislutz	6
javellejeanpierre	brunoringeval	3
annebergez	fabienmalbet	4
celinesmith	glize	3
mariehelenedacos	pierre1	3
louisjachiet	geraldineniateldacos	4
marieferrazzini	dissemin	3
roux3	brunoringeval	3
leblancannie	manuelclergue	3
marcchardin	louisgesbert	3
antoineamarilli	marlenedelhaye	3
jeremiedetrey	durandaline	4
favreau	francoisducrocq	3
gibierfrancois	laurevieu	4
adrienchopin	geoffreyharaux	3
laurent	marieannepaveau	3
sylvaincrovisier1	sebastienbenzekry	4
fredericdanielluclehobey	nehemiestrupler	4
jeanfrancois	yannbonnet	4
celinefouga	hubertguillaud	4
jeanbaptistemouret	olivierjacquot	3
odilebenassy2	juliengilet1	3
clementtisserant	alaincimino	3
pierrickkoch	durandaline	3
stephaniedordcrousle	anneclairelepicard	3
fredericchapoton	marindacos	4
bernieseek	cedricolivierturrin	3
pierrickgaudry	pierremounier	3
nolwennmaudet	jeankempf	3
pierrev	durandaline	3
kevinperrot	sorouletpillon	3
christinekosmopoulos	olivierjacquot	5
sgl	benoitpier1	4
teodorknapik	pierreboulet1	3
frederiquelangue	monnet	4
stephaniegroudiev	laurentlopez	4
pierremounier	olivierjacquot	5
olivierbuffet	nicolasbraudsantoni	3
alaincimino	benoitpier1	4
dissemin	ratsimandravasuzanne	3
francoisrobinet	manueladournes	3
stephaniedordcrousle	patrickmassot	3
prescillialagarrigue	lucazeau	3
fredericherbreteau	ouriachioussama	4
anneclairelepicard	benoitpier1	3
bernieseek	nicolaspetitdemange	5
gregallaire	fizcus	3
horatiucirstea	stephaniedordcrousle	4
stephaniegroudiev	fredericclavert	6
2	audreysteinberger	3
danielbourrion	sebastienbenzekry	3
arramyleroux	jeanpierregesbert	4
francoisetruffert	courtoischantal	4
mathieublanchard	fredericmandon	3
allia	nicolasrs	5
laurent	anthonymasure	3
pascalweil	vincentreverdy	4
thomasblanchard	nieddu	3
consortiumcouperin	cecileadamolle	3
juliengrenet1	maicf	3
adelineregeuniversitedestrasbourg	juliejanody	5
stephaniegroudiev	lafaitjacques	4
oliviercleynen	ericdaspet	3
olivierlegall1	ralphmatthes	4
cypriengay	paulgirard	3
charara	glize	3
cavetdominique	colettecadiou	3
bernardloic	pascaltobaly	3
marieferrazzini	audeleblond	3
romainboistel	laurevieu	5
pierrickgaudry	francistrautmann	3
louisjachiet	chauvinbrigitte	4
eliemichel	geoffreyharaux	4
julienbect	guycobolet1	3
marielaurebretin	sbauin	8
nolwennmaudet	briot	4
sandrinemalotaux	paulgirard	3
isabellegouat	huguessamyn	3
emmanuellecorne	moniqueteillaud	3
franckinfodocbib1	fortyannick	3
fredericmandon	courtoischantal	3
olivierchapuis	marcjeanmougin	5
caroleb	olivierzendra2	3
romainboistel	benoitrkloeckner	4
frederiquelangue	fredericherbreteau	4
jeanchristophebach	briot	3
nicolasbarts	eliemichel	4
gregallaire	pierrev	3
moniqueteillaud	juliejanody	4
leboecla	danielbourrion	7
jacquesmillet	clementtisserant	5
julianbh	miklarzclement	4
aurelienberra	jeankempf	5
florencebouillon	geraldineniateldacos	6
cavetdominique	samsond	4
fredericclavert	danielbourrion	3
xavierleroy	stephanepouyllau	5
thomasblanchard	juliejanody	3
teodorknapik	henrigaly	3
alabau	benoitpier1	3
jeanpierregesbert	marcmezzarobba	5
xavierleroy	paulgirard	4
jacquesmillet	anthonymasure	4
thierryfournier	jeanfrancois	5
juliendupredebaubigny	nieddu	5
juliegautierphaneuf	gchartron	5
leblancannie	francisandre	5
jacquesmillet	olivierbuffet	3
anthoinebourgeois	glize	3
olivierjacquot	becache	3
emiliebrunet	deputeeisabelleattard	6
catusciapalamidessi	jacquesmillet	3
merlet	williamtriggs	3
juliengrenet1	jeremiebettinelli	3
pierrev	hankahensens	3
stephanebortzmeyer	sbauin	4
abharmach	nicolasdumoulin	3
frederiquelangue	magariel	7
juliejanody	cypriengay	5
bernadettebergeret	schwartzlionel	4
griddock	yannbonnet	3
christinekosmopoulos	jeankempf	5
stephanemagnier	mauleskinemouraby	3
ol	hadrienvroylandt	4
marcchardin	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
marcjeanmougin	lucadefeo	5
laurent	jeanpierregesbert	9
epristassociationdesresponsablesistdesorganismesderecherchefrancais	ralphmatthes	4
marieevegeiger	chevallierchantepie	3
francoisetruffert	2	4
nikolaykovachev	olivierzendra2	3
apincetre	suzannemallet	4
pierrev	deputeeisabelleattard	4
ol	juliejanody	3
delphinedebarre	sylvainschmitz	3
fredericmandon	anthoinebourgeois	3
geraldineniateldacos	louiseberaudlefranc	4
cavetdominique	doctorant	4
lionelrieg	samuelhornus	3
stephanemagnier	benjaminguichard	3
raclet	giselemaxit	3
christophebrocquet	chekib1	7
valentinlorentz	francisandre	3
philippedeso	maisonobeluc	4
isabellegouat	christineleininger	3
horatiucirstea	sophiepochic	3
alainmarois	doctorant	4
sr	dominiqueroux	4
claudeniederlender	eliemichel	3
kevinperrot	claudeniatel	4
francoisetruffert	davidmonniaux	6
baratault	sebastienbenzekry	4
stephaniegroudiev	danielpouyllau	4
violainev	davidbenoist	5
guillaumeaupy	fabienmalbet	3
olivierbuffet	etiennepariat	5
elodieponcet	alaincimino	3
raclet	virgileandreani	5
chantalbarutau	agnesletouzey	4
arnalcedric	fortyannick	4
dominiqueroux	maisonobeluc	4
leinardifrancesca	ouriachioussama	3
thomasletendre	hankahensens	3
jeansebastienkrollrabotin	christineleininger	3
inradistodilehologne	baratault	3
leblancannie	jozefinasadowska	3
2	nolwennmaudet	4
philippeschnoebelen	paulgirard	3
mathieuperona	nicolasdandrimont	3
lionelrieg	jacquesmillet	3
olivierbuffet	yannbonnet	3
guycobolet1	franckinfodocbib1	3
horatiucirstea	juliengilet1	3
jeanbaptistemouret	jeankempf	3
jeanpierregesbert	chevallierchantepie	6
beorchia	rousseauhans	3
aurelienberra	brunodurand	5
stephanemagnier	cedrictemple	6
julianbh	xavierleroy	5
griddock	clairelemercier	3
francoisducrocq	frederiqueflamerie	6
yadlajoie	adrienchopin	3
allia	francisandre	6
suzannemallet	patricetorguet	3
laurentromary	gregorycolcanap	3
matthieumoy	gibierfrancois	3
lionelrieg	jeremiedetrey	3
guycobolet1	sbauin	6
sgl	danielbourrion	4
manuelclergue	alainberetzpresidentdeluniversitedestrasbourg	3
emiliebrunet	rousseauhans	5
dominiquelechaudel	nicolasdumoulin	3
victorlefevre	davidbenoist	4
manuelclergue	briot	4
jeannevarasco	alainberetzpresidentdeluniversitedestrasbourg	4
bernieseek	franckinfodocbib1	4
hurtersavie	fizcus	3
marieferrazzini	marcjeanmougin	3
chauvinbrigitte	dominiquelechaudel	3
leblancannie	hankahensens	4
hankahensens	olivierlegall1	10
benoitrkloeckner	claudeniederlender	3
violainev	christineollendorff	4
mathieublanchard	antoineamarilli	4
patricebellot1	pierremounier	3
philippedeso	juliengilet1	6
francistrautmann	courtoischantal	3
julienbect	marieevegeiger	5
manuelclergue	marieevegeiger	4
cavetdominique	jeanfrancoislutz	10
francistrautmann	marcmezzarobba	4
vincentdanjean	salvetatfrancoise	3
lucazeau	marielaurebretin	3
legendre	olivierlegall1	5
jeanmallet	roux3	3
matthieumoy	sr	3
xavierleroy	alexanderdoria	4
jeanlucdeochandiano	mauleskinemouraby	3
julienbect	hugogimbert	4
victorlefevre	nicolasdumoulin	3
patrickmassot	griddock	3
marielaurebretin	ouriachioussama	5
delphinedebarre	pierrickgaudry	3
favreguillaume	laurentbercot1	5
thierychanier	jeansebastienkrollrabotin	3
nicolaslemoine	alexandredouvry	3
gregallaire	pascaltobaly	4
2	pierrickgaudry	4
maisonobeluc	gaelleriverieux	4
dominiqueroux	emmanuelthome	3
jeremiedetrey	moniqueteillaud	3
nikolaykovachev	monnet	3
isabellekrzywkowski	aubry1	3
ludivineabd	cecileadamolle	4
audreysteinberger	duflotjeanluc	3
amicfrouvelle	henrigaly	3
hcyinguyenvan	pierrickgaudry	4
maxenceguesdon	bernardteissier	3
baratault	anneclairelepicard	3
thierychanier	pascalweil	4
laurablasutto	emmanuelthome	3
jeanmarielebechec	claudeloverdo	5
becache	epristassociationdesresponsablesistdesorganismesderecherchefrancais	3
lionelrieg	aurelienberra	4
nicolaslemoine	glize	3
alexandrenolin	arnalcedric	3
lucadefeo	noelthiboud	4
jeanbaptistemouret	victorkalt1	4
arnaudferraris	aymerich	4
christophepavlides	chevallierchantepie	3
aymerich	alabau	3
frederiqueflamerie	ralphmatthes	4
noelthiboud	rousseletlouis	3
gesbert	davidbaelde	3
lacourclaire	abharmach	4
thierychanier	dissemin	3
guillaumecabanac	cecileclavaud	3
louisgesbert	williamtriggs	7
benjaminprevost	jeremiebettinelli	5
marielaurebretin	marieevegeiger	6
nolwennmaudet	olivierjacquot	3
balmon	williamtriggs	4
laurentlopez	oliviercleynen	4
duflotjeanluc	briot	3
2	valeryxavierlentz	5
jeanpierregesbert	favreguillaume	5
minpicault	allia	3
jeanfrancoislutz	pierrev	5
favreau	pascalweil	3
damienrobert	pierrenaegelen	3
hubertguillaud	guillaumequeruel	5
stephanepouyllau	marieevegeiger	4
annecanteaut	francisandre	4
albertcohen	simona	3
anicetrohee	consortiumcouperin	5
adelineregeuniversitedestrasbourg	mathieuperona	3
agnesraymonddenise	romainboistel	3
catusciapalamidessi	duflotjeanluc	4
nikolaykovachev	fabienlabarthe	4
francoisxaviermas	nieddu	3
nikolaykovachev	audeleblond	3
benjaminbourdon	fortyannick	4
schwartzlionel	guillainpotron	3
caroleb	damienrobert	5
juliengrenet1	olivierlegall1	4
jeanfrancoislutz	claudeniederlender	4
laurentlopez	alexiskauffmann	4
pierrev	alexiskauffmann	3
clementtisserant	olivierbuffet	3
anthonymasure	juliengilet1	4
alainmarois	davidmonniaux	11
nikolaykovachev	ludivineabd	5
mihaelasighireanu	anthonymasure	3
philippeschnoebelen	aicardistephane	4
leinardifrancesca	danielbourrion	3
olivierjacquot	emmanuelthome	4
stephanemagnier	huguessamyn	3
heraultfrederic	laurentbercot1	3
pierre1	vincentreverdy	10
xavierleroy	annecanteaut	4
ludivineabd	sandrinemalotaux	3
pierrickkoch	alainberetzpresidentdeluniversitedestrasbourg	4
geraldineniateldacos	benjaminguichard	5
caroleb	franckinfodocbib1	6
remiwatrigant	emmanuellecorne	5
christophepavlides	adrienchopin	3
nehemiestrupler	fizcus	5
gabrielllang	benoitrkloeckner	3
juko	cedricolivierturrin	5
griddock	manuelclergue	3
juliendupredebaubigny	cecileadamolle	4
guillaumeaupy	olivierlegall1	3
leboecla	fizcus	5
kevinperrot	davidbaelde	3
pablorauzy	gwendalb	3
francoisducrocq	claudeniederlender	4
imr	julianbh	3
clairelemercier	davidbenoist	10
jeanchristophepeyssard	odilecontat	8
chantalviala	valeriehurtevent1	4
marielaurebretin	inptoulouseinstitutnationalpolytechniquedetoulouse	3
roux3	laurentlyaudet	4
philippedeso	ernoult	4
alainmarois	maxenceguesdon	5
pocinho	laurevieu	4
brunodurand	francoisducrocq	4
monnet	hankahensens	4
gesbert	geoffreyharaux	4
nicolasbraudsantoni	glize	3
griddock	francisandre	6
alainberetzpresidentdeluniversitedestrasbourg	annecanteaut	4
sandrinemalotaux	juliedacos	3
leboecla	francoisducrocq	6
fredericmandon	glize	3
pierrickkoch	laurevieu	3
leoducas	elodieponcet	3
laurent	maicf	4
julienbect	dissemin	4
abharmach	laurapallez	5
manuelclergue	pascaltobaly	3
jeanmarielebechec	dissemin	4
barbarameazzi	giselemaxit	3
imr	louisgesbert	4
chantalbarutau	olivierlegall1	6
olivierchapuis	sr	3
antoninchambolle	lafaitjacques	3
marcjeanmougin	christofschoch	4
horatiucirstea	souzani	3
jeanfrancoislutz	eliemichel	6
apincetre	consortiumcouperin	3
stephaniegroudiev	audeleblond	4
arramyleroux	josettelapeyre	4
claudeniatel	marcmezzarobba	4
fredericchapoton	darquy1	3
nikolaykovachev	fredericclavert	5
schwartzlionel	moniqueteillaud	4
romainboistel	briot	3
alexandrenolin	pierrefleury1	3
olivierbuffet	roux3	3
celinevautrin	anneclairelepicard	3
marcjeanmougin	sorouletpillon	8
samuelhornus	josettelapeyre	3
juliengrenet1	christofschoch	7
antoineamarilli	christineleininger	3
hcyinguyenvan	cecileadamolle	3
adrienkrahenbuhl	duflotjeanluc	4
leoducas	francoisxaviermas	3
delphinedebarre	heraultfrederic	3
salvetatfrancoise	frederiqueflamerie	4
sonneville	silvanodalzilio	3
giselemaxit	guillaumequeruel	3
olivierzendra2	williamtriggs	4
francoislermigeaux	florencebouillon	7
odilebenassy2	emmanuellehelly	3
alaincimino	gaelleriverieux	3
chauvinbrigitte	marielaurebretin	4
amicfrouvelle	emmanuelhadoux	4
dissemin	juliengilet1	4
2	emmanuellecorne	7
bernadettebergeret	virgileprevosto	4
sonneville	adelineregeuniversitedestrasbourg	3
leboecla	salvetatfrancoise	4
philippegambette	emmanuelthome	3
jeanbaptistemouret	pascalweil	4
charara	sandrinemalotaux	3
juliegautierphaneuf	gaelbordet	10
deputeeisabelleattard	laurentbercot1	6
dominiqueroux	pierreboulet1	3
guycobolet1	samsond	4
colettecadiou	laurevieu	3
davidmonniaux	rousseletlouis	4
xavierleroy	frederiqueflamerie	3
francoisparreau	alainberetzpresidentdeluniversitedestrasbourg	3
vincentdanjean	guillaumequeruel	3
helenebourguignon	didierbailhous	31
adrienchopin	nicolasdandrimont	4
claudeloverdo	miklarzclement	5
alainmarois	barbarameazzi	3
antoineamarilli	annecanteaut	4
danielpouyllau	inptoulouseinstitutnationalpolytechniquedetoulouse	3
pierre1	antonindelpeuch	6
cavetdominique	valeryxavierlentz	3
benjaminguichard	christineleininger	4
sonneville	claudeniatel	3
becache	lafaitjacques	3
clementtisserant	mathildedacos	5
durandaline	mathieusaby	3
bernadettebergeret	meheut	3
bernadettebergeret	geraldineniateldacos	5
laurentromary	francisandre	7
thierryfournier	odilecontat	6
violainev	marcmezzarobba	3
julienbect	claudeniederlender	3
celinefouga	oliviercleynen	3
alainmarois	cecilearmana	3
albertcohen	virgileprevosto	3
jeanfrancoislutz	pascaltobaly	5
henrigaly	briot	3
vincentdanjean	anicetrohee	3
maxb	adrienchopin	4
prescillialagarrigue	quentingrimaud	3
fredericclavert	nathalieduchange	5
vivienripoll	geoffreyharaux	4
nicolasbarts	alainberetzpresidentdeluniversitedestrasbourg	3
caroleb	clairelemercier	4
roux3	marieevegeiger	4
guillainpotron	adrienchopin	4
florencebouillon	juliengrenet1	7
laurentlopez	inptoulouseinstitutnationalpolytechniquedetoulouse	3
fouillet	rousseauhans	3
sylvaincrovisier1	ralphmatthes	4
fredericdanielluclehobey	barbarameazzi	3
jeannevarasco	helenebourguignon	20
stephanemagnier	davidbenoist	3
kevinperrot	benjaminguichard	4
victorlefevre	victorkalt1	3
olivierchapuis	epristassociationdesresponsablesistdesorganismesderecherchefrancais	5
jacquesmillet	laurentromary	5
pierrev	alexandrenolin	4
jeanchristophepeyssard	dominiquelechaudel	3
guillainpotron	laurentbercot1	10
josettelapeyre	fabienlabarthe	4
gesbert	stephaniedordcrousle	4
christofschoch	chauvinbrigitte	3
vincentdanjean	jeremiebettinelli	5
gabrielscherer	stornecatherine	3
nolwennmaudet	laurentromary	3
sr	inptoulouseinstitutnationalpolytechniquedetoulouse	3
lionelrieg	benoitpier1	4
alaincimino	laurentromary	4
maxenceguesdon	vivienripoll	3
oliviercleynen	clairelemercier	4
didierbailhous	manueladournes	8
sonneville	guillaumecabanac	3
julianbh	maximeaudinot	3
gesbert	nieddu	4
antonindelpeuch	francoisducrocq	6
sr	jacquesmillet	4
elodieponcet	jeremiebettinelli	3
ernoult	anthoinebourgeois	3
adelineregeuniversitedestrasbourg	olivierjacquot	3
christophebrocquet	durandaline	3
marcjeanmougin	alainherreman	3
sr	leinardifrancesca	3
pierrev	aeris	3
dominiquelechaudel	frederichelein	3
francoisducrocq	virgileandreani	11
gesbert	francoisparreau	3
carolinelandry	vincentreverdy	3
xavierleroy	jeanfrancois	3
francistrautmann	davidbenoist	5
marieannepaveau	benoitpier1	4
nolwennmaudet	bernardteissier	3
jeremiedetrey	davidbenoist	6
gregallaire	claudeniederlender	3
valerielarroque	suzannemallet	3
laurentlopez	cedricolivierturrin	3
geraldineniateldacos	colettecadiou	4
caroleb	jeannevarasco	3
frederiquelangue	cecileclavaud	3
abharmach	gaelleriverieux	4
benjaminprevost	glize	3
schwartzlionel	christineollendorff	4
vincentleclere	marindacos	3
damienrobert	jeanlucdeochandiano	3
barbarameazzi	etiennepariat	4
aurelienberra	silvanodalzilio	5
francoislermigeaux	fabienlabarthe	7
thierryfournier	marcmezzarobba	4
cecileclavaud	chekib1	3
pierrenaegelen	romainbazile	3
maxb	ackervalerie	4
franckinfodocbib1	laurentlyaudet	4
guycobolet1	sorouletpillon	4
pierrenaegelen	benoitpier1	7
pierrenaegelen	hugol	5
sandrinemalotaux	maicf	3
danielbourrion	olivierlegall1	4
thomasletendre	benjaminguichard	4
rousseletlouis	mathildedacos	3
etiennepariat	miklarzclement	7
stephanemagnier	guillainpotron	4
francistrautmann	ratsimandravasuzanne	3
gregallaire	aymerich	5
clementtisserant	anneclairelepicard	3
pierreboulet1	christianlavault1	3
delphinedebarre	guillaumecabanac	3
claudeloverdo	glize	5
jeanbaptistemouret	maxb	5
fredericdanielluclehobey	sbauin	6
manuelclergue	antoineamarilli	3
inradistodilehologne	valeriehurtevent1	4
xavierdesforges	inptoulouseinstitutnationalpolytechniquedetoulouse	3
stephanemagnier	louisgesbert	4
hankahensens	philippehoudry	3
laurent	alaincimino	3
mathieuperona	hankahensens	3
celinevautrin	ludivineabd	5
franckinfodocbib1	olivierlegall1	5
francoisducrocq	ralphmatthes	4
jeanpierregesbert	suzannemallet	4
benjaminguichard	inptoulouseinstitutnationalpolytechniquedetoulouse	6
fredericchapoton	sebastienbenzekry	3
jacquesmillet	pierreboulet1	4
arramyleroux	pierre1	3
frederiquelangue	duflotjeanluc	3
jeanchristophepeyssard	anthonymasure	3
williamtriggs	duflotjeanluc	4
thierryfournier	benoitpier1	4
hankahensens	danielpouyllau	3
maxb	franckinfodocbib1	4
noelthiboud	fouillet	4
olivierbuffet	griddock	3
leboecla	damienrobert	6
laurentlhuillier	huguesvanbesien	3
gesbert	olivierzendra2	4
nieddu	chevallierchantepie	4
jeanfrancoislutz	romainbazile	5
jeremiedetrey	antoineamarilli	4
franckinfodocbib1	cypriengay	3
gregallaire	eliemichel	5
clementtisserant	fredericclavert	5
sr	guillaumequeruel	4
francoisducrocq	amicfrouvelle	3
julienbect	2	6
thierychanier	doctorant	4
frederiquelangue	louisgesbert	5
samuelauthueil	christineleininger	3
fredericherbreteau	bernardteissier	3
celinesmith	geraldineniateldacos	5
chantalbarutau	laurentlyaudet	3
christofschoch	jeanlucdeochandiano	3
vincentreverdy	sbauin	21
maxb	laurentlyaudet	4
yadlajoie	francisandre	5
manuelclergue	marindacos	4
chantalviala	fredericclavert	3
thomasletendre	albertcohen	3
benoitpier1	miklarzclement	3
maisonobeluc	xavierleroy	6
caroleb	fizcus	4
matthieumoy	davidbenoist	4
caroleb	sebastienlebonnois	3
epristassociationdesresponsablesistdesorganismesderecherchefrancais	fortyannick	3
matthieumoy	emmanuellehelly	3
davidmonniaux	hurtersavie	4
louisgesbert	huguesvanbesien	3
teodorknapik	marlenedelhaye	3
albertcohen	vincentreverdy	4
victorlefevre	gibierfrancois	3
huguesvanbesien	jeanpierregesbert	3
ernoult	christianlavault1	3
dominiquelechaudel	sbauin	4
yadlajoie	patrickmassot	3
maxb	charlenecriton	3
gregallaire	philippegambette	3
olivierpantale	fizcus	3
lionelrieg	maxenceguesdon	3
emiliebrunet	frederiqueflamerie	7
samsond	doctorant	3
allia	maximeaudinot	3
martinecourbincoulaud	monnet	4
cavetdominique	thomaslamarche	4
carolinelandry	sbauin	5
suzannemallet	maicf	3
stephanepouyllau	agnesraymonddenise	3
frederichelein	victorkalt1	4
frederiquelangue	juliengrenet1	7
cavetdominique	leboecla	3
jeansebastienkrollrabotin	moniqueteillaud	3
maisonobeluc	nicolasdandrimont	5
adrienfabre	danielpouyllau	3
dominiquelechaudel	pablorauzy	3
barrierejeanpaul	gchartron	5
abharmach	davidbaelde	3
sylvainribault	alainherreman	3
olivierzendra2	godefroybeauvallet	3
juliengrenet1	heloisegazeau	3
stephanemagnier	francoisducrocq	4
samsond	sarraderafaele	4
arnaudlerouzic	valentinplichon	3
maisonobeluc	christinekosmopoulos	5
alaincimino	moniqueteillaud	3
jeanfrancois	antoineamarilli	7
fredericdanielluclehobey	noelthiboud	4
leclercarmelle	chekib1	4
victorkalt1	favreguillaume	3
stephaniegroudiev	nolwennmaudet	5
juliendupredebaubigny	ericdaspet	3
emilegersch	caillieret	7
duflotjeanluc	moniqueteillaud	3
florencebouillon	francoisxaviermas	3
jeremiedetrey	adrienkrahenbuhl	4
valeriehurtevent1	nicolasrs	4
martinecoppet	juliengilet1	3
matthieumoy	juliejanody	3
nolwennmaudet	henrigaly	4
