userA	userB	score
epristassociationdesresponsablesistdesorganismesderecherchefrancais	maximeaudinot	1
patrickmassot	odilehennaut	2
adrienfabre	marieannepaveau	3
juliejanody	charara	3
samsond	sonneville	3
fouillet	samuelauthueil	1
jeansebastienkrollrabotin	syndicatnationaldeledition	1
emmanuelthome	albertcohen	4
fabienduprat	mariefarge1	1
christineleininger	suzannemallet	1
annecanteaut	abharmach	3
stephaniegroudiev	darquy1	3
philippehoudry	schwartzlionel	1
merlet	annickvalibouze	2
coret	albrechtzimmermann	1
alainmarois	ericdaspet	3
nehemiestrupler	simona	1
consortiumcouperin	brunodurand	1
laurevieu	dominiqueroux	2
courtoischantal	2	4
suzannemallet	nicolasbraudsantoni	4
geoffreyharaux	cecileadamolle	3
heloisegazeau	valleemaxime	1
olivierpantale	pierreboulet1	1
valeryxavierlentz	pbernard	2
mathurindorel	ericdaspet	1
franckinfodocbib1	martinecoppet	3
baratault	benjaminprevost	6
mariehelenedacos	cecilearmana	2
julianbh	matthieumoy	3
davidbaelde	matthieumoy	2
francoislermigeaux	cedricolivierturrin	2
brunoringeval	deputeeisabelleattard	3
glize	maicf	3
minpicault	guillaumeaupy	1
arnalcedric	laurent	4
isabelleramade	miklarzclement	1
adrienkrahenbuhl	griddock	1
delphinedebarre	sorouletpillon	2
huguesvanbesien	antonindelpeuch	2
juliendupredebaubigny	clementtisserant	5
nolwennmaudet	claudeloverdo	2
emiliebrunet	aymerich	3
aicardistephane	jeanbaptistemouret	3
valerielarroque	etiennepariat	6
sebastienlebonnois	martinecoppet	1
thomasletendre	stephanepouyllau	3
sonneville	fabienduprat	1
louisgesbert	mathieublanchard	5
cavetdominique	thierychanier	4
antoninchambolle	laurentlopez	1
vincentreverdy	gabrielllang	5
leboecla	jeanmarielebechec	4
hankahensens	pierreboulet1	3
stephaniegroudiev	veroniquecohoner	3
meheut	lionelrieg	3
ernoult	yannbonnet	3
pierrickkoch	cavetdominique	3
pierre1	leinardifrancesca	2
christofschoch	nicolasdandrimont	4
pierre1	agnesletouzey	1
pbernard	maicf	1
balmon	laurentromary	2
patrickfenouil	lucaudrain	2
jeremienuel	marlenedelhaye	1
xavierdesforges	francoisrevol	1
martinecourbincoulaud	guillaumecabanac	5
gambazza	danielbourrion	1
ackervalerie	sebastienlebonnois	1
sebastienlebonnois	nicolasbraudsantoni	3
sophiepochic	roux3	2
anthoinebourgeois	heloisegazeau	2
merlet	marcmezzarobba	3
patricebellot1	nolwennmaudet	4
nicolasdandrimont	mauran	1
leoducas	williamtriggs	3
silvanodalzilio	thomasblanchard	2
gambazza	buloismichael	1
nehemiestrupler	marindacos	1
mathildedacos	marcjeanmougin	4
anthoinebourgeois	davidbenoist	4
silvanodalzilio	valentinplichon	1
paulgirard	ralphmatthes	1
courtoischantal	celinesmith	1
florianmoreau	eliemichel	1
olivierpantale	marcmezzarobba	3
stephanepouyllau	valentinplichon	2
danielpouyllau	ol	1
fouillet	damienrobert	2
superchaton	catherineperrin	1
sonneville	nicolasbarts	2
darquy1	balmon	3
jeremiedetrey	catherineperrin	2
glize	louisjachiet	3
laurentlyaudet	audeleblond	2
francoislermigeaux	fredericdavitoria	1
magariel	vincentleclere	1
pascalelalot	fredericmandon	2
prescillialagarrigue	francisandre	3
aymerich	geoffreyharaux	3
cedricolivierturrin	courtoischantal	4
fouillet	chantalviala	3
arnaudlerouzic	nicolasbarts	1
darquy1	alexanderdoria	2
miklarzclement	chantalviala	3
louisgesbert	adrienkrahenbuhl	3
arnaudlerouzic	durandaline	1
olivierzendra2	gabrielllang	3
mathildedacos	raclet	3
darquy1	apincetre	2
pierrenaegelen	christianlavault1	2
leoducas	mathildedacos	2
sylvainschmitz	leclercarmelle	1
ol	adrienchopin	3
marieannepaveau	rmathis	5
juriconnexion	laurentlopez	1
francoisxaviermas	lacourclaire	1
jeremiedetrey	victorlefevre	2
hurtersavie	balmon	3
pierrickgaudry	hugol	5
maisonobeluc	jeanfrancoislutz	6
marcchardin	nikolaykovachev	1
xavierleroy	laurablasutto	3
benjaminguichard	juko	5
severinlemaignan	silvanodalzilio	2
dominiqueroux	matthieumoy	2
leoducas	agnesraymonddenise	2
jeansebastienkrollrabotin	jozefinasadowska	2
virgileprevosto	benoitrkloeckner	2
ernoult	lerouergue1	1
laurentbercot1	jacquesmillet	4
jeanfrancoislutz	pierrebauvin	3
mariefarge1	benjaminprevost	1
jeanfrancoislutz	nicolaslemoine	5
raveau	jeanpierrepetard	2
valeriehurtevent1	stephaniegroudiev	5
chevallierchantepie	marieevegeiger	3
sevankazandjian	mathieublanchard	1
monnet	valentinplichon	1
nathalieduchange	clementtisserant	4
caroleb	louisjachiet	4
suzannemallet	griddock	2
vincentdanjean	moniqueteillaud	3
benjaminguichard	giselemaxit	4
thomasletendre	louisjachiet	3
emmanuellecorne	laurentromary	8
williamtriggs	romainboistel	6
sonneville	laurentromary	2
pablorauzy	hugol	3
suzannemallet	favreau	1
leboecla	huguessamyn	3
pierrenaegelen	nikolaykovachev	3
alainberetzpresidentdeluniversitedestrasbourg	maxenceguesdon	3
jeanpierregesbert	mauran	3
davidbenoist	alabau	4
fredericmandon	elodieponcet	3
arramyleroux	olivierpantale	2
consortiumcouperin	alainmarois	3
stephaniedordcrousle	ol	2
aeris	christianlavault1	2
pierrefenouil	becache	1
pascaltobaly	moniqueteillaud	3
brunoringeval	florencebouillon	1
severinlemaignan	ericdaspet	3
jeanlouisbougeret	cecileadamolle	3
juliendupredebaubigny	rmathis	4
bernardteissier	marieannepaveau	3
sylvaincrovisier1	schwartzlionel	4
favreguillaume	marlenedelhaye	2
julianbh	marieferrazzini	3
duflotjeanluc	williamtriggs	4
mathieuperona	christineleininger	2
francoisparreau	remiwatrigant	3
merlet	oliviercleynen	2
samsond	thomaslamarche	3
jeanfrancoislutz	celinefouga	5
noelthiboud	francoisgeze	1
olivierbuffet	anthonymasure	2
paulgirard	geoffreyharaux	3
celialentretien	chekib1	3
superchaton	buloismichael	1
franckinfodocbib1	arramyleroux	3
apincetre	danielbourrion	4
adrienfabre	rmathis	3
inradistodilehologne	odilehennaut	1
favreguillaume	chevallierchantepie	7
elianedaphy	baselopresse	1
brunoringeval	nolwennmaudet	1
annickvalibouze	giselemaxit	3
gambazza	salvetatfrancoise	1
davidbaelde	maxb	2
mathieusaby	adrienchopin	5
nehemiestrupler	guycobolet1	1
marcmezzarobba	maicf	3
monnet	nathalieduchange	3
christofschoch	marieferrazzini	5
favreguillaume	griddock	2
cedricolivierturrin	laurentromary	2
olivierzendra2	stephanebortzmeyer	2
annecanteaut	henrigaly	4
noelthiboud	benoitpier1	5
francoisducrocq	francoisrevol	5
benjaminguichard	juriconnexion	1
arnaudferraris	ericdaspet	4
ericdaspet	adrienchopin	4
sylvainschmitz	alainherreman	3
aymerich	pascalweil	3
miklarzclement	samuelauthueil	1
martinecourbincoulaud	nicolaspetitdemange	3
lerouergue1	jaimelire	33
jacquesmillet	delphinedebarre	4
ernoult	dominiquelechaudel	2
cedricolivierturrin	jeanbaptistemouret	2
guillaumequeruel	sarraderafaele	2
romainboistel	celinesmith	6
raveau	violainev	1
arnaudlerouzic	emilegersch	1
minpicault	sophiepochic	1
jeanchristophepeyssard	suzannemallet	3
leoducas	victorkalt1	4
kevinperrot	gaelleriverieux	3
emmanuelthome	audreysteinberger	2
hugogimbert	pierre1	4
epristassociationdesresponsablesistdesorganismesderecherchefrancais	arnaudferraris	3
jeanchristophepeyssard	sevankazandjian	2
chevallierchantepie	cavetdominique	2
prescillialagarrigue	editionsgallimard	1
gregoire	claudeniederlender	1
nehemiestrupler	emmanuellecorne	2
franckinfodocbib1	valentinplichon	2
christineollendorff	gesbert	7
colettecadiou	eliemichel	2
dominiquelechaudel	julianbh	3
ernoult	huguesvanbesien	1
emmanuelhadoux	christineollendorff	5
jeremiebettinelli	florianmoreau	1
alexiskauffmann	josettelapeyre	2
allia	dansperber	4
catherinelandry	thomaslamarche	5
vincentbattesti	maccall	1
sylvainpogodalla	lacourclaire	3
jeanbaptistemouret	guycobolet1	2
noelthiboud	sr	5
alainberetzpresidentdeluniversitedestrasbourg	alexanderdoria	2
ratsimandravasuzanne	leclercarmelle	2
cedrictemple	anthonymasure	2
nathalieduchange	pierrickkoch	2
courtoischantal	fortyannick	3
albertcohen	caroleb	1
sandrinemalotaux	thierychanier	1
inptoulouseinstitutnationalpolytechniquedetoulouse	cecileadamolle	4
severinlemaignan	maccall	1
benoitrkloeckner	lionelrieg	2
cecileclavaud	lerouergue1	1
olivierchapuis	francistrautmann	2
paulgirard	cavetdominique	5
sbauin	maccall	3
davidbaelde	francoisrevol	2
maxenceguesdon	huguessamyn	1
nicolasdumoulin	huguessamyn	1
juriconnexion	juliejanody	1
jeanlouisbougeret	davidbaelde	1
quentingrimaud	charlenecriton	1
fredericherbreteau	marielaurebretin	6
lestage1	deputeeisabelleattard	3
dominiquelechaudel	mathieusaby	3
superchaton	raclet	1
epristassociationdesresponsablesistdesorganismesderecherchefrancais	patrickfenouil	1
sylvainschmitz	celinesmith	1
annecanteaut	ramdanikarim	2
cenacpeggy	catherineperrin	1
nikolaykovachev	mihaelasighireanu	3
olivierbuffet	damienrobert	3
nicolasbarts	maicf	3
patricebellot1	juriconnexion	1
juko	caroleb	6
laurentlhuillier	jeanmarielebechec	2
alaincimino	sevankazandjian	1
adrienchopin	thomaslamarche	2
cecileclavaud	romainboistel	5
huguesvanbesien	ericf	1
fredericclavert	griddock	2
coret	francoisparreau	2
pascalelalot	marcmezzarobba	2
gittonvincent	duhamellechristophe	1
samuelhornus	olivierlegall1	3
marindacos	lafaitjacques	6
bernadettebergeret	albertcohen	4
samuelauthueil	mariefarge1	1
laurentlyaudet	sebastienlebonnois	1
noelthiboud	vorosandre	3
celinevautrin	delphinedebarre	2
patricebellot1	mathieusaby	3
pierrenaegelen	nicolasbraudsantoni	2
jeanlouisbougeret	jaimelire	1
alaincimino	samuelhornus	3
benjaminguichard	clementtisserant	4
julianbh	alexandrenolin	3
franckinfodocbib1	laurablasutto	3
hubertguillaud	bernieseek	2
clementtisserant	cecileadamolle	5
epristassociationdesresponsablesistdesorganismesderecherchefrancais	roux3	5
louiseberaudlefranc	agnesraymonddenise	2
benoitpier1	audreysteinberger	1
pierrickgaudry	jeanchristophepeyssard	2
samsond	antoninchambolle	4
lucazeau	becache	1
alexiskauffmann	amicfrouvelle	1
davidbaelde	raclet	1
kevinperrot	leinardifrancesca	2
roux3	anneclairelepicard	2
ludivineabd	arthurguillon	2
manuelclergue	gaelbordet	1
martinecourbincoulaud	sophiepochic	2
sophiepochic	anthonymasure	1
brunodurand	durandaline	2
bernardludwig	emiliebrunet	2
javellejeanpierre	duflotjeanluc	3
francoislermigeaux	mariefarge1	2
maisonobeluc	alexiskauffmann	3
maximeaudinot	gabrielllang	1
mariefarge1	deputeeisabelleattard	2
sylvaincrovisier1	doctorant	5
noelthiboud	gregallaire	5
hugogimbert	nieddu	3
manueladournes	favreau	1
jeansebastienkrollrabotin	caroleb	1
jeanmarielebechec	bibliothequeuniversitairedeslanguesetcivilisations	1
benjaminguichard	leboecla	2
pierrev	audreysteinberger	2
valeriehurtevent1	emmanuelthome	4
marcmezzarobba	barbarameazzi	2
laurentlhuillier	jeanfrancoislutz	5
christinedemazieres	vincentreverdy	3
pierrickkoch	louisjachiet	4
geraldineniateldacos	mathieublanchard	4
coret	agnesraymonddenise	2
ernoult	josettelapeyre	4
cecileclavaud	souzani	3
arramyleroux	rmathis	5
simona	raclet	1
anthoinebourgeois	claudeniatel	2
severinlemaignan	pierreboulet1	2
emmanuellecorne	christophepavlides	3
miklarzclement	stephanepouyllau	3
marieannepaveau	cecileclavaud	3
jeanlucdeochandiano	leblancannie	2
pocinho	jeanchristophebach	1
mauran	stornecatherine	1
laurentbercot1	leblancannie	2
thomasletendre	arnaudlerouzic	2
davidbenoist	heloisegazeau	4
cypriengay	remiwatrigant	3
juko	mauleskinemouraby	4
mauran	jeanmarielebechec	3
christinekosmopoulos	jeremiebettinelli	4
marieferrazzini	alabau	1
balmon	agnesraymonddenise	1
nieddu	vorosandre	3
barbarameazzi	francoisparreau	3
teodorknapik	odilehennaut	2
maicf	balmon	4
virgileandreani	odilehennaut	5
jeanlucdeochandiano	mathieublanchard	3
duflotjeanluc	briot	3
aicardistephane	frederiquelangue	3
gambazza	laurentlopez	3
laurevieu	barbarameazzi	2
pierremounier	frederiqueflamerie	4
stephaniegroudiev	philippedeso	5
laurentlyaudet	benjaminbourdon	4
ernoult	bossuet	1
frederiqueflamerie	clementtisserant	5
kevinperrot	lionelrieg	2
florianmoreau	syndicatnationaldeledition	1
pierremounier	samuelauthueil	2
noelthiboud	sebastienbenzekry	2
virgileandreani	apincetre	3
kevinperrot	juliejanody	4
alaincimino	buloismichael	1
odilehennaut	mihaelasighireanu	3
maisonobeluc	jeankempf	4
williamtriggs	lafaitjacques	2
chevallierchantepie	clairelemercier	4
allia	justineancelin	6
dsa	merlet	2
jeanfrancoislutz	patricetorguet	4
annebergez	odilehennaut	3
davidbenoist	glize	3
sr	rmathis	4
cecileclavaud	francoisparreau	2
magariel	marindacos	5
valerielarroque	catherinelandry	1
guillaumecabanac	pascaltobaly	4
christofschoch	bibliothequeuniversitairedeslanguesetcivilisations	3
emiliebrunet	cecileadamolle	4
laurentlhuillier	emmanueld	2
brunoringeval	pascalweil	1
olivierchapuis	florianmoreau	1
jeankempf	francoisbriat	1
rmathis	ericdaspet	3
pierrebauvin	godefroybeauvallet	1
courtoischantal	aymerich	4
merlet	odilecontat	3
coret	francisandre	4
caroleb	claudeloverdo	5
frederichelein	martinecoppet	2
ratsimandravasuzanne	eliemichel	3
stornecatherine	arthurguillon	1
agnesraymonddenise	thomaslamarche	3
gregoire	bibliothequeuniversitairedeslanguesetcivilisations	2
leblancannie	eliemichel	1
bernardloic	philippegambette	2
maximeaudinot	fredericherbreteau	1
nicolasdumoulin	romainboistel	3
christinedemazieres	sylvainribault	2
maximeaudinot	pablorauzy	1
aeris	chevallierchantepie	3
jacquesmillet	christophepavlides	1
frederiqueflamerie	marindacos	6
bernadettebergeret	lionelrieg	4
sbauin	victorkalt1	6
2	alabau	3
bernadettebergeret	gibierfrancois	4
emmanueld	francoisducrocq	2
stephaniegroudiev	isabellegouat	4
vivienripoll	apincetre	3
juliejanody	jeanmallet	2
lerouergue1	francoisbriat	2
francoisxaviermas	valentinplichon	1
superchaton	lp	1
bernadettebergeret	pablorauzy	4
allia	benjaminprevost	7
bibliophile	fredericherbreteau	1
jeremiebettinelli	anicetrohee	1
jeremiedetrey	paulgirard	3
olivierjacquot	geoffreyharaux	1
favreguillaume	pascalweil	1
magariel	beorchia	5
alainberetzpresidentdeluniversitedestrasbourg	gabrielllang	4
bernadettebergeret	odilebenassy2	3
heraultfrederic	brunobeaufils	1
louisgesbert	dominiqueroux	3
alabau	alexandredouvry	1
maxenceguesdon	benoitrkloeckner	2
vincentdanjean	pierrefenouil	1
ericf	apincetre	2
jeanchristophepeyssard	lucaudrain	1
patrickmassot	hankahensens	1
emiliebrunet	buloismichael	4
hugol	actessud	2
laurentbercot1	lionelrieg	4
christofschoch	stephanebortzmeyer	1
nicolasdandrimont	oliviercleynen	4
laurapallez	pablorauzy	1
fredericdavitoria	philippegambette	2
patricebellot1	brundominique1	2
pascalelalot	gregallaire	5
dansperber	nicolasbraudsantoni	1
antoninchambolle	nikolaykovachev	2
consortiumcouperin	claudeniatel	2
philippehoudry	vincentdanjean	1
cypriengay	sorouletpillon	5
noelthiboud	vincentleclere	1
brunodurand	alabau	3
jeanfrancois	chantalbarutau	1
maicf	salvetatfrancoise	3
pierre1	leblancannie	2
gwendalb	sorouletpillon	1
lafaitjacques	alexandredouvry	2
teodorknapik	brunodurand	3
sarraderafaele	francoisbriat	2
manueladournes	manuelclergue	1
benjaminbourdon	nicolaslemoine	1
colettecadiou	juliejanody	2
charlesruelle	francoisbriat	2
francoisgeze	ralphmatthes	1
epristassociationdesresponsablesistdesorganismesderecherchefrancais	maxenceguesdon	2
sylvainschmitz	francoisgeze	1
odilecontat	fredericchapoton	2
emmanuelthome	actessud	1
ackervalerie	jacquesmillet	2
annepoupon	francisandre	2
christineollendorff	horatiucirstea	2
bossuet	valeryxavierlentz	3
pascalelalot	juko	5
javellejeanpierre	emmanuellecorne	5
arnalcedric	olivierlegall1	6
xavierleroy	christofschoch	3
christinedemazieres	duhamellechristophe	8
prescillialagarrigue	nicolasbraudsantoni	1
davidbenoist	bernardloic	4
vorosandre	thomasblanchard	2
epristassociationdesresponsablesistdesorganismesderecherchefrancais	francoisetruffert	5
monnet	chantalviala	2
bossuet	delphinedebarre	2
moniqueteillaud	manuelclergue	2
emmanuelhadoux	danielbourrion	6
monnet	stephanemagnier	2
maisonobeluc	mathieublanchard	6
fredericdanielluclehobey	marcchardin	3
martinecoppet	rmathis	3
mauran	anicetrohee	2
francisandre	horatiucirstea	4
editionsgallimard	briot	1
alainmarois	louiseberaudlefranc	4
alaincimino	nicolasbraudsantoni	2
arnaudlerouzic	gambazza	1
pierre1	fabienlabarthe	3
cecilearmana	juliengrenet1	1
dsa	baratault	2
darquy1	carolinelandry	2
antoineamarilli	clementtisserant	7
teodorknapik	olivierzendra2	1
fredericclavert	delphinedebarre	4
pablorauzy	nicolasdandrimont	4
vincentbattesti	vincentreverdy	6
alainherreman	clairelemercier	2
miklarzclement	jouannigot	1
guycobolet1	marielaurebretin	3
dissemin	virgileandreani	6
mariefarge1	juliejanody	2
frederiquelangue	ralphmatthes	3
emmanuellecorne	vincentdanjean	8
francoisparreau	juliedacos	2
frederichelein	alainherreman	2
bossuet	giselemaxit	1
quentingrimaud	paulgirard	2
jeankempf	marcchardin	3
briot	mathieublanchard	4
baratault	geoffreyharaux	3
sbauin	gabrielllang	6
favreguillaume	pascalfouche	1
coret	patrickfenouil	1
stephanepouyllau	gregorycolcanap	2
jeanlouisbougeret	maicf	3
pierrickkoch	stornecatherine	2
nicolasquenouille	pierreboulet1	1
bossuet	bernadettebergeret	2
emmanuelthome	ericdaspet	3
francisandre	benoitrkloeckner	2
pierre1	laurent	5
barbarameazzi	eliemichel	3
adrienkrahenbuhl	barbarameazzi	1
quentingrimaud	marieevegeiger	3
stephaniedordcrousle	laurentromary	4
antoineamarilli	legendre	4
darquy1	mathieusaby	4
anthoinebourgeois	nicolasbraudsantoni	4
superchaton	castelainjeanchristophe	1
inradistodilehologne	cedricolivierturrin	1
laurentlyaudet	pascaltobaly	3
annecanteaut	stephaniedordcrousle	4
gabrielscherer	lucadefeo	2
noelthiboud	valentinlorentz	1
philippedeso	monnet	4
antoineamarilli	nicolaslemoine	5
carolinelandry	griddock	1
pierrickgaudry	louiseberaudlefranc	1
clairesaulou	aeris	1
alabau	florencebouillon	3
leboecla	balmon	5
marcchardin	jouannigot	2
guillaumecabanac	etiennepariat	9
dominiquelechaudel	juliendupredebaubigny	2
glize	caroleb	6
gabrielscherer	olivierbuffet	2
laurablasutto	gabrielscherer	3
virgileandreani	violainev	4
cedrictemple	laurablasutto	2
manuelclergue	aymerich	3
catusciapalamidessi	gambazza	2
severinlemaignan	damienrobert	5
cecileclavaud	huguessamyn	3
jeremiebettinelli	bibliothequeuniversitairedeslanguesetcivilisations	3
juliegautierphaneuf	patrickfenouil	30
nicolasdumoulin	lacourclaire	2
etiennepariat	agnesletouzey	5
patrickmassot	nolwennmaudet	3
francoisgeze	lafaitjacques	1
benoitpier1	laurablasutto	2
philippeschnoebelen	gibierfrancois	3
hadrienvroylandt	stephaniedordcrousle	2
jeanlucdeochandiano	vincentdanjean	3
nolwennmaudet	caroleb	1
francoislermigeaux	raclet	3
sylvainschmitz	pablorauzy	2
jeanfrancoislutz	chekib1	7
gibierfrancois	celinefouga	3
gregoire	chevallierchantepie	1
leblancannie	becache	1
alainberetzpresidentdeluniversitedestrasbourg	agnesletouzey	3
courtoischantal	quentingrimaud	1
sr	nicolasrs	1
souzani	claudeloverdo	1
laurentlyaudet	annickvalibouze	2
stephaniedordcrousle	leinardifrancesca	2
duflotjeanluc	philippebeauvillard	2
williamtriggs	vincentdanjean	7
fouillet	brunodurand	3
chantalviala	damienrobert	4
ackervalerie	pascalearaujo	2
juliengilet1	duflotjeanluc	3
aeris	stephanebortzmeyer	1
ouriachioussama	suzannemallet	3
ratsimandravasuzanne	emmanuellecorne	4
davidbenoist	brunoringeval	3
bernadettebergeret	manuelclergue	4
valerielarroque	philippedeso	2
olivierbuffet	romainboistel	3
carolinelandry	alexanderdoria	1
brunodurand	julianbh	3
guillaumecabanac	horatiucirstea	3
patrickmassot	alexanderdoria	2
stornecatherine	imr	1
christofschoch	stephanepouyllau	6
alainmarois	monnet	3
anicetrohee	cavetdominique	2
annepoupon	abharmach	1
charlesruelle	laurentberardquelin	5
aicardistephane	oliviercleynen	3
vincentreverdy	hcyinguyenvan	5
valeriehurtevent1	chekib1	6
benjaminbourdon	pierreboulet1	3
barrierejeanpaul	patrickfenouil	9
samuelauthueil	gwendalb	2
sr	annecanteaut	5
jeremienuel	lucadefeo	2
sarraderafaele	ol	2
baratault	valeryxavierlentz	4
ackervalerie	bernardloic	1
francisandre	raclet	1
jeanfrancois	fabienduprat	1
dansperber	geoffreyharaux	1
arramyleroux	becache	1
anthoinebourgeois	etiennepariat	4
moniqueteillaud	beorchia	2
carolinelandry	mathieublanchard	3
rousseauhans	chekib1	2
hcyinguyenvan	francoisrobinet	1
heraultfrederic	pierrickkoch	2
louisgesbert	severinlemaignan	3
nehemiestrupler	cenacpeggy	1
jeanfrancois	delphinedebarre	4
pierrickgaudry	guycobolet1	2
gambazza	leblancannie	1
jeremienuel	samuelhornus	1
barbarameazzi	victorlefevre	2
raclet	catherineperrin	2
sbauin	alexandredouvry	3
roux3	jeanfrancois	6
danielpouyllau	sylvainschmitz	1
ernoult	prescillialagarrigue	1
guycobolet1	thomaslamarche	4
antonindelpeuch	jeanchristophebach	2
fredericmandon	schwartzlionel	2
christinekosmopoulos	pablorauzy	3
epristassociationdesresponsablesistdesorganismesderecherchefrancais	christineollendorff	3
